source_dataset,local_student_id,year_level,academic_avg_20,semester1_avg_20,semester2_avg_20,course_grade_mean_20,course_grade_std_20,course_grade_min_20,course_grade_max_20,course_count,failed_course_count_est,failed_course_rate,strong_course_rate,low_performance_rate,performance_consistency_index,academic_risk_score,missing_raw_values_count,missing_core_features_before_imputation,was_imputed
anonymized_attendance_tp_emd,ANON_0029,Unknown,19.625,13.246,12.049,19.625,0.53,19.25,20.0,2,0,0.0,1.0,0.0,0.947,0.013,2,2,True
anonymized_attendance_tp_emd,ANON_0030,Unknown,19.0,13.331,12.083,19.0,1.414,18.0,20.0,2,0,0.0,1.0,0.0,0.859,0.035,2,2,True
anonymized_attendance_tp_emd,ANON_0031,Unknown,12.583,13.384,11.913,12.583,8.733,2.5,17.75,3,1,0.333,0.667,0.333,0.127,0.381,2,2,True
anonymized_attendance_tp_emd,ANON_0032,Unknown,7.083,13.364,12.114,7.083,3.574,4.0,11.0,3,2,0.667,0.0,0.667,0.643,0.64,5,2,True
anonymized_attendance_tp_emd,ANON_0033,Unknown,14.922,13.464,11.983,14.922,7.547,6.25,20.0,3,1,0.333,0.667,0.333,0.245,0.311,1,2,True
anonymized_attendance_tp_emd,ANON_0034,Unknown,12.672,13.278,12.208,12.672,10.111,1.0,18.75,3,1,0.333,0.667,0.333,0.0,0.385,1,2,True
anonymized_attendance_tp_emd,ANON_0035,Unknown,11.75,13.356,12.183,11.75,10.177,0.0,17.75,3,1,0.333,0.667,0.333,0.0,0.41,2,2,True
anonymized_attendance_tp_emd,ANON_0036,Unknown,19.45,13.305,11.936,19.45,0.778,18.9,20.0,2,0,0.0,1.0,0.0,0.922,0.019,2,2,True
anonymized_attendance_tp_emd,ANON_0037,Unknown,16.917,13.365,11.857,16.917,4.36,13.833,20.0,2,0,0.0,0.5,0.0,0.564,0.107,4,2,True
anonymized_attendance_tp_emd,ANON_0038,Unknown,14.717,13.24,12.073,14.717,5.618,8.25,18.4,3,1,0.333,0.667,0.0,0.438,0.257,1,2,True
anonymized_attendance_tp_emd,ANON_0039,Unknown,0.0,13.254,11.914,0.0,0.0,0.0,0.0,2,2,1.0,0.0,1.0,1.0,0.95,11,2,True
anonymized_attendance_tp_emd,ANON_0040,Unknown,10.694,13.273,12.12,10.694,0.994,10.0,11.833,3,0,0.0,0.0,0.0,0.901,0.261,4,2,True
anonymized_attendance_tp_emd,ANON_0041,Unknown,14.922,13.289,12.055,14.922,6.216,7.75,18.75,3,1,0.333,0.667,0.333,0.378,0.304,1,2,True
anonymized_attendance_tp_emd,ANON_0042,Unknown,14.833,13.487,11.848,14.833,7.891,5.75,20.0,3,1,0.333,0.667,0.333,0.211,0.315,1,2,True
anonymized_attendance_tp_emd,ANON_0043,Unknown,17.575,13.452,12.082,17.575,0.106,17.5,17.65,2,0,0.0,1.0,0.0,0.989,0.067,2,2,True
anonymized_attendance_tp_emd,ANON_0044,Unknown,17.583,13.321,12.014,17.583,0.118,17.5,17.667,2,0,0.0,1.0,0.0,0.988,0.067,2,2,True
anonymized_attendance_tp_emd,ANON_0045,Unknown,17.875,13.358,12.043,17.875,0.53,17.5,18.25,2,0,0.0,1.0,0.0,0.947,0.061,3,2,True
anonymized_attendance_tp_emd,ANON_0046,Unknown,13.333,13.192,12.159,13.333,5.387,7.75,18.5,3,1,0.333,0.333,0.333,0.461,0.344,2,2,True
anonymized_attendance_tp_emd,ANON_0047,Unknown,19.75,13.325,11.986,19.75,0.354,19.5,20.0,2,0,0.0,1.0,0.0,0.965,0.009,2,2,True
anonymized_attendance_tp_emd,ANON_0048,Unknown,15.017,13.356,12.079,15.017,6.728,7.25,19.05,3,1,0.333,0.667,0.333,0.327,0.304,1,2,True
anonymized_attendance_tp_emd,ANON_0049,Unknown,19.75,13.449,11.937,19.75,0.354,19.5,20.0,2,0,0.0,1.0,0.0,0.965,0.009,2,2,True
anonymized_attendance_tp_emd,ANON_0050,Unknown,17.333,13.372,11.94,17.333,4.193,12.5,20.0,3,0,0.0,0.667,0.0,0.581,0.094,1,2,True
anonymized_attendance_tp_emd,ANON_0051,Unknown,14.417,13.382,11.977,14.417,4.706,9.0,17.5,3,1,0.333,0.667,0.0,0.529,0.26,2,2,True
anonymized_attendance_tp_emd,ANON_0052,Unknown,13.933,13.369,11.935,13.933,5.179,8.0,17.55,3,1,0.333,0.667,0.0,0.482,0.276,2,2,True
anonymized_attendance_tp_emd,ANON_0053,Unknown,0.0,13.367,12.059,0.0,0.0,0.0,0.0,2,2,1.0,0.0,1.0,1.0,0.95,11,2,True
anonymized_attendance_tp_emd,ANON_0054,Unknown,13.767,13.21,11.862,13.767,5.929,7.0,18.05,3,1,0.333,0.667,0.333,0.407,0.334,1,2,True
anonymized_attendance_tp_emd,ANON_0055,Unknown,7.75,13.302,12.087,7.75,4.548,5.0,13.0,3,2,0.667,0.0,0.667,0.545,0.626,6,2,True
anonymized_attendance_tp_emd,ANON_0056,Unknown,6.25,13.476,11.92,6.25,5.303,2.5,10.0,2,1,0.5,0.0,0.5,0.47,0.605,7,2,True
anonymized_attendance_tp_emd,ANON_0057,Unknown,12.75,13.419,12.039,12.75,8.885,2.5,18.25,3,1,0.333,0.667,0.333,0.112,0.377,2,2,True
anonymized_attendance_tp_emd,ANON_0058,Unknown,0.0,13.388,11.876,0.0,0.0,0.0,0.0,2,2,1.0,0.0,1.0,1.0,0.95,11,2,True
anonymized_attendance_tp_emd,ANON_0059,Unknown,18.15,13.348,12.05,18.15,0.919,17.5,18.8,2,0,0.0,1.0,0.0,0.908,0.055,2,2,True
anonymized_attendance_tp_emd,ANON_0060,Unknown,10.917,13.403,12.113,10.917,4.585,5.75,14.5,3,1,0.333,0.333,0.333,0.542,0.406,3,2,True
anonymized_attendance_tp_emd,ANON_0061,Unknown,12.75,13.253,12.001,12.75,5.019,7.0,16.25,3,1,0.333,0.667,0.333,0.498,0.358,1,2,True
anonymized_attendance_tp_emd,ANON_0062,Unknown,13.767,13.193,12.162,13.767,8.033,4.5,18.75,3,1,0.333,0.667,0.333,0.197,0.345,1,2,True
anonymized_attendance_tp_emd,ANON_0063,Unknown,15.083,13.306,11.985,15.083,2.983,13.0,18.5,3,0,0.0,0.333,0.0,0.702,0.15,2,2,True
anonymized_attendance_tp_emd,ANON_0064,Unknown,16.375,13.392,12.043,16.375,1.945,15.0,17.75,2,0,0.0,1.0,0.0,0.806,0.109,4,2,True
anonymized_attendance_tp_emd,ANON_0065,Unknown,15.017,13.352,11.903,15.017,7.616,6.25,20.0,3,1,0.333,0.667,0.333,0.238,0.308,1,2,True
anonymized_attendance_tp_emd,ANON_0066,Unknown,8.939,13.437,12.046,8.939,6.887,1.0,13.317,3,1,0.333,0.0,0.333,0.311,0.472,5,2,True
anonymized_attendance_tp_emd,ANON_0067,Unknown,18.617,13.374,11.941,18.617,1.956,17.233,20.0,2,0,0.0,1.0,0.0,0.804,0.048,2,2,True
anonymized_attendance_tp_emd,ANON_0068,Unknown,16.667,13.346,11.925,16.667,5.346,10.5,20.0,3,0,0.0,0.667,0.0,0.465,0.118,1,2,True
anonymized_attendance_tp_emd,ANON_0069,Unknown,15.833,13.466,12.165,15.833,5.768,9.25,20.0,3,1,0.333,0.667,0.0,0.423,0.227,1,2,True
anonymized_attendance_tp_emd,ANON_0070,Unknown,15.583,13.448,11.867,15.583,6.597,8.0,20.0,3,1,0.333,0.667,0.0,0.34,0.238,1,2,True
anonymized_attendance_tp_emd,ANON_0071,Unknown,13.5,13.332,11.988,13.5,9.53,2.5,19.25,3,1,0.333,0.667,0.333,0.047,0.36,1,2,True
anonymized_attendance_tp_emd,ANON_0072,Unknown,12.6,13.238,12.074,12.6,9.219,2.0,18.75,3,1,0.333,0.667,0.333,0.078,0.383,1,2,True
anonymized_attendance_tp_emd,ANON_0073,Unknown,0.0,13.256,12.024,0.0,0.0,0.0,0.0,2,2,1.0,0.0,1.0,1.0,0.95,11,2,True
anonymized_attendance_tp_emd,ANON_0074,Unknown,19.75,13.326,11.807,19.75,0.354,19.5,20.0,2,0,0.0,1.0,0.0,0.965,0.009,2,2,True
anonymized_attendance_tp_emd,ANON_0075,Unknown,4.0,13.307,12.063,4.0,5.292,0.0,10.0,3,2,0.667,0.0,0.667,0.471,0.733,4,2,True
anonymized_attendance_tp_emd,ANON_0076,Unknown,18.875,13.497,11.856,18.875,0.177,18.75,19.0,2,0,0.0,1.0,0.0,0.982,0.032,2,2,True
anonymized_attendance_tp_emd,ANON_0077,Unknown,9.125,13.184,11.954,9.125,5.834,5.0,13.25,2,1,0.5,0.0,0.5,0.417,0.528,6,2,True
anonymized_attendance_tp_emd,ANON_0078,Unknown,13.661,13.335,11.974,13.661,8.502,4.0,20.0,3,1,0.333,0.667,0.333,0.15,0.35,1,2,True
anonymized_attendance_tp_emd,ANON_0079,Unknown,13.922,13.241,11.695,13.922,9.272,3.25,20.0,3,1,0.333,0.667,0.333,0.073,0.347,1,2,True
anonymized_attendance_tp_emd,ANON_0080,Unknown,17.333,13.352,11.989,17.333,0.236,17.167,17.5,2,0,0.0,1.0,0.0,0.976,0.075,3,2,True
anonymized_attendance_tp_emd,ANON_0081,Unknown,14.217,13.377,12.07,14.217,5.254,8.25,18.15,3,1,0.333,0.667,0.0,0.475,0.269,1,2,True
anonymized_attendance_tp_emd,ANON_0082,Unknown,0.0,13.303,11.982,0.0,0.0,0.0,0.0,2,2,1.0,0.0,1.0,1.0,0.95,11,2,True
anonymized_attendance_tp_emd,ANON_0083,Unknown,16.639,13.391,12.019,16.639,3.375,13.25,20.0,3,0,0.0,0.667,0.0,0.662,0.109,1,2,True
anonymized_attendance_tp_emd,ANON_0084,Unknown,9.667,13.323,12.236,9.667,7.501,1.5,16.25,3,1,0.333,0.333,0.333,0.25,0.455,4,2,True
anonymized_attendance_tp_emd,ANON_0085,Unknown,19.333,13.325,12.118,19.333,0.943,18.667,20.0,2,0,0.0,1.0,0.0,0.906,0.023,2,2,True
anonymized_attendance_tp_emd,ANON_0086,Unknown,14.583,13.302,12.006,14.583,7.915,5.5,20.0,3,1,0.333,0.667,0.333,0.209,0.322,1,2,True
anonymized_attendance_tp_emd,ANON_0087,Unknown,14.85,13.403,12.27,14.85,5.663,8.5,19.375,3,1,0.333,0.667,0.0,0.434,0.253,1,2,True
anonymized_attendance_tp_emd,ANON_0088,Unknown,0.0,13.354,11.933,0.0,0.0,0.0,0.0,2,2,1.0,0.0,1.0,1.0,0.95,11,2,True
anonymized_attendance_tp_emd,ANON_0089,Unknown,9.375,13.489,12.054,9.375,4.419,6.25,12.5,2,1,0.5,0.0,0.5,0.558,0.514,7,2,True
anonymized_attendance_tp_emd,ANON_0090,Unknown,19.25,13.461,11.835,19.25,1.061,18.5,20.0,2,0,0.0,1.0,0.0,0.894,0.026,2,2,True
anonymized_attendance_tp_emd,ANON_0091,Unknown,0.0,13.393,12.042,0.0,0.0,0.0,0.0,2,2,1.0,0.0,1.0,1.0,0.95,11,2,True
anonymized_attendance_tp_emd,ANON_0092,Unknown,7.939,13.139,11.988,7.939,6.17,2.0,14.317,3,2,0.667,0.333,0.667,0.383,0.629,6,2,True
anonymized_attendance_tp_emd,ANON_0093,Unknown,17.65,13.202,12.006,17.65,1.556,16.55,18.75,2,0,0.0,1.0,0.0,0.844,0.072,2,2,True
anonymized_attendance_tp_emd,ANON_0094,Unknown,13.5,13.434,12.039,13.5,5.202,7.5,16.75,3,1,0.333,0.667,0.333,0.48,0.338,2,2,True
anonymized_attendance_tp_emd,ANON_0095,Unknown,13.917,13.297,12.029,13.917,4.502,9.5,18.5,3,1,0.333,0.333,0.0,0.55,0.273,3,2,True
anonymized_attendance_tp_emd,ANON_0096,Unknown,18.125,13.363,11.888,18.125,0.884,17.5,18.75,2,0,0.0,1.0,0.0,0.912,0.056,2,2,True
anonymized_attendance_tp_emd,ANON_0097,Unknown,17.833,13.282,11.96,17.833,0.471,17.5,18.167,2,0,0.0,1.0,0.0,0.953,0.062,3,2,True
anonymized_attendance_tp_emd,ANON_0098,Unknown,19.75,13.39,12.001,19.75,0.354,19.5,20.0,2,0,0.0,1.0,0.0,0.965,0.009,2,2,True
anonymized_attendance_tp_emd,ANON_0099,Unknown,18.4,13.431,11.851,18.4,2.263,16.8,20.0,2,0,0.0,1.0,0.0,0.774,0.055,2,2,True
anonymized_attendance_tp_emd,ANON_0100,Unknown,17.05,13.228,12.084,17.05,4.193,12.25,20.0,3,0,0.0,0.667,0.0,0.581,0.102,1,2,True
anonymized_attendance_tp_emd,ANON_0101,Unknown,11.083,13.265,12.197,11.083,6.784,3.25,15.0,3,1,0.333,0.667,0.333,0.322,0.412,4,2,True
anonymized_attendance_tp_emd,ANON_0102,Unknown,7.833,13.185,12.032,7.833,4.693,2.75,12.0,3,2,0.667,0.0,0.333,0.531,0.575,4,2,True
anonymized_attendance_tp_emd,ANON_0103,Unknown,19.075,13.363,11.945,19.075,1.308,18.15,20.0,2,0,0.0,1.0,0.0,0.869,0.032,2,2,True
anonymized_attendance_tp_emd,ANON_0104,Unknown,17.25,13.185,11.759,17.25,2.121,15.75,18.75,2,0,0.0,1.0,0.0,0.788,0.086,2,2,True
anonymized_attendance_tp_emd,ANON_0105,Unknown,2.75,13.307,11.841,2.75,4.763,0.0,8.25,3,3,1.0,0.0,0.667,0.524,0.848,10,2,True
anonymized_attendance_tp_emd,ANON_0106,Unknown,19.0,13.39,12.035,19.0,1.414,18.0,20.0,2,0,0.0,1.0,0.0,0.859,0.035,2,2,True
anonymized_attendance_tp_emd,ANON_0107,Unknown,13.689,13.535,12.132,13.689,7.357,5.25,18.75,3,1,0.333,0.667,0.333,0.264,0.344,1,2,True
anonymized_attendance_tp_emd,ANON_0108,Unknown,14.583,13.376,11.977,14.583,3.467,10.75,17.5,3,0,0.0,0.667,0.0,0.653,0.166,2,2,True
anonymized_attendance_tp_emd,ANON_0109,Unknown,16.35,13.459,11.845,16.35,5.726,9.75,20.0,3,1,0.333,0.667,0.0,0.427,0.212,1,2,True
anonymized_attendance_tp_emd,ANON_0110,Unknown,0.0,13.366,11.909,0.0,0.0,0.0,0.0,2,2,1.0,0.0,1.0,1.0,0.95,11,2,True
anonymized_attendance_tp_emd,ANON_0111,Unknown,19.75,13.37,11.94,19.75,0.354,19.5,20.0,2,0,0.0,1.0,0.0,0.965,0.009,2,2,True
anonymized_attendance_tp_emd,ANON_0112,Unknown,7.5,13.322,11.798,7.5,7.071,2.5,12.5,2,1,0.5,0.0,0.5,0.293,0.579,5,2,True
anonymized_attendance_tp_emd,ANON_0113,Unknown,18.125,13.305,11.968,18.125,0.884,17.5,18.75,2,0,0.0,1.0,0.0,0.912,0.056,2,2,True
anonymized_attendance_tp_emd,ANON_0114,Unknown,13.25,13.452,12.093,13.25,9.962,1.75,19.25,3,1,0.333,0.667,0.333,0.004,0.369,1,2,True
anonymized_attendance_tp_emd,ANON_0115,Unknown,0.0,13.377,11.824,0.0,0.0,0.0,0.0,2,2,1.0,0.0,1.0,1.0,0.95,11,2,True
final_students_scores,FINA_0001,Y1,12.443,14.532,11.942,14.829,2.144,12.034,17.994,0,0,0.0,0.687,0.0,0.786,0.219,33,10,True
final_students_scores,FINA_0002,Y3,13.0,15.5,12.0,14.5,1.936,12.0,18.0,15,0,0.0,0.667,0.0,0.806,0.202,15,0,False
final_students_scores,FINA_0003,Y1,12.515,14.468,11.914,14.691,2.069,12.196,17.926,0,0,0.0,0.7,0.0,0.793,0.216,33,10,True
final_students_scores,FINA_0004,Y3,13.0,15.5,12.0,15.2,1.449,12.0,18.0,15,0,0.0,0.867,0.0,0.855,0.2,15,0,False
final_students_scores,FINA_0005,Y3,11.0,15.5,10.0,13.367,2.295,8.0,15.5,15,1,0.067,0.467,0.0,0.771,0.276,15,0,False
final_students_scores,FINA_0006,Y2,11.0,15.5,9.0,12.767,3.122,8.0,18.0,15,3,0.2,0.4,0.0,0.688,0.313,15,0,False
final_students_scores,FINA_0007,Y1,12.358,14.451,11.876,14.44,2.068,12.015,17.956,0,0,0.0,0.697,0.0,0.793,0.22,33,10,True
final_students_scores,FINA_0008,Y1,12.688,14.575,12.01,14.618,2.039,11.885,18.107,0,0,0.005,0.703,0.0,0.796,0.212,33,10,True
final_students_scores,FINA_0009,Y1,12.523,14.527,11.965,14.657,2.084,12.06,17.959,0,0,0.0,0.703,0.0,0.792,0.216,33,10,True
final_students_scores,FINA_0010,Y2,12.0,13.0,11.0,14.0,2.449,8.0,15.5,12,1,0.083,0.667,0.0,0.755,0.253,18,0,False
final_students_scores,FINA_0011,Y1,12.612,14.561,11.979,14.555,2.081,11.876,18.056,0,0,0.0,0.682,0.0,0.792,0.214,33,10,True
final_students_scores,FINA_0012,Y2,11.0,12.0,11.0,13.375,2.94,8.0,15.5,12,2,0.167,0.583,0.0,0.706,0.304,18,0,False
final_students_scores,FINA_0013,Y1,12.52,14.554,12.019,14.731,1.991,11.903,18.059,0,0,0.0,0.703,0.013,0.801,0.218,33,10,True
final_students_scores,FINA_0014,Y1,12.297,14.574,12.091,14.628,2.069,11.936,18.11,0,0,0.0,0.703,0.0,0.793,0.222,33,10,True
final_students_scores,FINA_0015,Y1,12.721,14.526,12.012,14.559,2.053,12.037,17.891,0,0,0.006,0.716,0.0,0.795,0.212,33,10,True
final_students_scores,FINA_0016,Y1,12.538,14.623,12.177,14.521,1.977,11.995,18.043,0,0,0.005,0.694,0.0,0.802,0.216,33,10,True
final_students_scores,FINA_0017,Y1,12.645,14.494,12.054,14.602,2.035,11.986,18.075,0,0,0.0,0.686,0.0,0.796,0.212,33,10,True
final_students_scores,FINA_0018,Y3,11.0,12.0,12.0,13.6,2.324,8.0,15.5,15,1,0.067,0.533,0.0,0.768,0.276,15,0,False
final_students_scores,FINA_0019,Y2,11.0,13.0,10.0,13.708,2.463,8.0,15.5,12,1,0.083,0.583,0.0,0.754,0.281,18,0,False
final_students_scores,FINA_0020,Y3,14.0,15.5,14.0,16.167,1.144,15.5,18.0,15,0,0.0,1.0,0.0,0.886,0.171,15,0,False
final_students_scores,FINA_0021,Y2,13.0,15.0,12.0,15.167,2.57,12.0,18.0,12,0,0.0,0.667,0.0,0.743,0.205,18,0,False
final_students_scores,FINA_0022,Y1,12.518,14.479,12.124,14.674,2.055,11.828,17.936,0,0,0.003,0.717,0.002,0.794,0.217,33,10,True
final_students_scores,FINA_0023,Y1,12.344,14.407,11.7,14.935,2.08,11.959,18.276,0,0,0.011,0.687,0.003,0.792,0.224,33,10,True
final_students_scores,FINA_0024,Y1,12.532,14.562,11.943,14.739,2.032,12.267,17.977,0,0,0.0,0.701,0.0,0.797,0.216,33,10,True
final_students_scores,FINA_0025,Y2,11.0,13.0,10.0,14.167,2.425,12.0,18.0,12,0,0.0,0.5,0.0,0.758,0.26,18,0,False
final_students_scores,FINA_0026,Y1,12.508,14.423,12.11,14.735,2.091,12.134,17.869,0,0,0.006,0.692,0.007,0.791,0.219,33,10,True
final_students_scores,FINA_0027,Y2,10.0,13.0,8.0,12.792,2.792,8.0,15.5,12,2,0.167,0.417,0.0,0.721,0.331,18,0,False
final_students_scores,FINA_0028,Y2,13.0,15.0,12.0,15.167,2.57,12.0,18.0,12,0,0.0,0.667,0.0,0.743,0.205,18,0,False
final_students_scores,FINA_0029,Y1,12.326,14.425,12.181,14.593,2.072,11.833,18.078,0,0,0.0,0.7,0.0,0.793,0.221,33,10,True
final_students_scores,FINA_0030,Y1,12.421,14.393,12.063,14.569,2.047,11.872,17.628,0,0,0.0,0.692,0.011,0.795,0.22,33,10,True
final_students_scores,FINA_0031,Y1,12.46,14.438,11.846,14.566,2.037,11.663,17.971,0,0,0.006,0.688,0.007,0.796,0.22,33,10,True
final_students_scores,FINA_0032,Y1,12.513,14.483,11.918,14.908,1.985,12.08,17.947,0,0,0.0,0.697,0.0,0.802,0.216,33,10,True
final_students_scores,FINA_0033,Y2,15.0,15.0,15.0,15.958,2.2,12.0,18.0,12,0,0.0,0.833,0.0,0.78,0.148,18,0,False
final_students_scores,FINA_0034,Y1,12.698,14.506,11.977,14.784,2.061,12.262,18.091,0,0,0.0,0.708,0.013,0.794,0.213,33,10,True
final_students_scores,FINA_0035,Y2,13.0,14.0,13.0,15.833,1.642,12.0,18.0,12,0,0.0,0.917,0.0,0.836,0.201,18,0,False
final_students_scores,FINA_0036,Y1,12.632,14.521,12.076,14.987,2.068,12.102,18.126,0,0,0.005,0.719,0.0,0.793,0.214,33,10,True
final_students_scores,FINA_0037,Y2,14.0,14.0,14.0,15.542,1.982,12.0,18.0,12,0,0.0,0.833,0.0,0.802,0.175,18,0,False
final_students_scores,FINA_0038,Y1,12.679,14.457,12.107,14.586,2.035,11.929,18.013,0,0,0.006,0.702,0.0,0.797,0.213,33,10,True
final_students_scores,FINA_0039,Y2,13.0,15.0,12.0,15.125,1.625,12.0,18.0,12,0,0.0,0.833,0.0,0.837,0.201,18,0,False
final_students_scores,FINA_0040,Y3,13.0,15.5,12.0,15.033,1.232,12.0,15.5,15,0,0.0,0.867,0.0,0.877,0.199,15,0,False
final_students_scores,FINA_0041,Y1,12.622,14.45,12.147,14.759,2.018,12.082,17.773,0,0,0.0,0.706,0.009,0.798,0.214,33,10,True
final_students_scores,FINA_0042,Y1,12.479,14.708,12.001,14.657,2.038,12.009,17.883,0,0,0.003,0.691,0.0,0.796,0.218,33,10,True
final_students_scores,FINA_0043,Y2,17.0,17.0,17.0,17.792,0.722,15.5,18.0,12,0,0.0,1.0,0.0,0.928,0.086,18,0,False
final_students_scores,FINA_0044,Y2,12.0,12.0,11.0,14.042,1.802,12.0,15.5,12,0,0.0,0.583,0.0,0.82,0.229,18,0,False
final_students_scores,FINA_0045,Y1,12.617,14.433,11.99,14.674,2.052,12.087,18.291,0,0,0.007,0.696,0.0,0.795,0.215,33,10,True
final_students_scores,FINA_0046,Y2,12.0,14.0,11.0,14.458,2.35,12.0,18.0,12,0,0.0,0.583,0.0,0.765,0.232,18,0,False
final_students_scores,FINA_0047,Y3,10.0,12.0,10.0,12.633,2.496,8.0,15.5,15,2,0.133,0.333,0.0,0.75,0.321,15,0,False
final_students_scores,FINA_0048,Y2,15.0,16.0,14.0,16.542,1.287,15.5,18.0,12,0,0.0,1.0,0.0,0.871,0.144,18,0,False
final_students_scores,FINA_0049,Y1,12.622,14.536,12.041,14.536,1.986,11.914,18.15,0,0,0.0,0.704,0.0,0.801,0.213,33,10,True
final_students_scores,FINA_0050,Y1,12.623,14.488,11.918,14.656,2.077,11.898,18.068,0,0,0.0,0.711,0.0,0.792,0.213,33,10,True
final_students_scores,FINA_0051,Y1,12.503,14.547,11.983,14.528,1.92,12.099,18.041,0,0,0.002,0.699,0.0,0.808,0.216,33,10,True
final_students_scores,FINA_0052,Y3,10.0,12.0,10.0,12.667,2.041,8.0,15.5,15,1,0.067,0.267,0.0,0.796,0.302,15,0,False
final_students_scores,FINA_0053,Y1,12.418,14.42,11.974,14.727,1.998,11.789,17.957,0,0,0.0,0.699,0.0,0.8,0.218,33,10,True
final_students_scores,FINA_0054,Y1,12.593,14.551,11.962,14.53,2.068,12.108,17.99,0,0,0.0,0.71,0.004,0.793,0.215,33,10,True
final_students_scores,FINA_0055,Y2,11.0,12.0,11.0,13.708,2.463,8.0,15.5,12,1,0.083,0.583,0.0,0.754,0.281,18,0,False
final_students_scores,FINA_0056,Y1,12.338,14.579,12.033,14.606,2.035,11.924,17.985,0,0,0.0,0.709,0.006,0.797,0.222,33,10,True
final_students_scores,FINA_0057,Y1,12.381,14.569,12.077,14.574,2.01,12.119,17.986,0,0,0.0,0.678,0.005,0.799,0.22,33,10,True
final_students_scores,FINA_0058,Y2,16.0,17.0,16.0,17.375,1.131,15.5,18.0,12,0,0.0,1.0,0.0,0.887,0.116,18,0,False
final_students_scores,FINA_0059,Y1,12.174,14.48,12.01,14.769,2.064,12.126,17.862,0,0,0.0,0.7,0.0,0.794,0.226,33,10,True
final_students_scores,FINA_0060,Y2,13.0,15.0,11.0,14.917,2.945,8.0,18.0,12,1,0.083,0.75,0.0,0.705,0.228,18,0,False
final_students_scores,FINA_0061,Y3,11.0,15.5,9.0,13.067,2.449,8.0,18.0,15,1,0.067,0.333,0.0,0.755,0.276,15,0,False
final_students_scores,FINA_0062,Y1,12.746,14.572,12.151,14.437,2.002,12.087,17.879,0,0,0.006,0.693,0.003,0.8,0.212,33,10,True
final_students_scores,FINA_0063,Y1,12.632,14.436,12.13,14.78,2.013,12.123,18.043,0,0,0.01,0.707,0.0,0.799,0.215,33,10,True
final_students_scores,FINA_0064,Y1,12.628,14.505,12.02,14.546,2.048,12.176,17.884,0,0,0.0,0.689,0.001,0.795,0.213,33,10,True
final_students_scores,FINA_0065,Y3,12.0,15.5,12.0,14.333,1.708,12.0,15.5,15,0,0.0,0.667,0.0,0.829,0.229,15,0,False
final_students_scores,FINA_0066,Y1,12.429,14.524,11.87,14.69,2.177,11.874,18.184,0,0,0.002,0.699,0.0,0.782,0.22,33,10,True
final_students_scores,FINA_0067,Y2,12.0,13.0,11.0,14.75,2.231,12.0,18.0,12,0,0.0,0.667,0.0,0.777,0.231,18,0,False
final_students_scores,FINA_0068,Y2,10.0,12.0,8.0,13.042,3.313,8.0,15.5,12,3,0.25,0.583,0.0,0.669,0.354,18,0,False
final_students_scores,FINA_0069,Y1,12.398,14.549,12.064,14.593,2.056,12.144,17.935,0,0,0.0,0.71,0.013,0.794,0.221,33,10,True
final_students_scores,FINA_0070,Y2,12.0,14.0,12.0,14.583,2.304,8.0,15.5,12,1,0.083,0.833,0.0,0.77,0.252,18,0,False
final_students_scores,FINA_0071,Y3,13.0,15.5,11.0,14.7,2.351,8.0,18.0,15,1,0.067,0.8,0.0,0.765,0.221,15,0,False
final_students_scores,FINA_0072,Y1,12.57,14.472,11.982,14.416,2.076,11.854,17.869,0,0,0.0,0.694,0.011,0.792,0.216,33,10,True
final_students_scores,FINA_0073,Y2,15.0,15.0,14.0,16.042,1.751,12.0,18.0,12,0,0.0,0.917,0.0,0.825,0.146,18,0,False
final_students_scores,FINA_0074,Y2,15.0,16.0,15.0,16.875,1.896,12.0,18.0,12,0,0.0,0.917,0.0,0.81,0.147,18,0,False
final_students_scores,FINA_0075,Y1,12.539,14.481,12.071,14.505,2.101,12.11,18.042,0,0,0.007,0.702,0.0,0.79,0.217,33,10,True
final_students_scores,FINA_0076,Y1,12.482,14.561,11.936,14.625,2.056,11.851,17.873,0,0,0.007,0.711,0.0,0.794,0.219,33,10,True
final_students_scores,FINA_0077,Y3,10.0,12.0,10.0,12.433,1.889,8.0,15.5,15,1,0.067,0.2,0.0,0.811,0.301,15,0,False
final_students_scores,FINA_0078,Y2,14.0,14.0,14.0,16.042,1.751,12.0,18.0,12,0,0.0,0.917,0.0,0.825,0.174,18,0,False
final_students_scores,FINA_0079,Y1,12.467,14.526,11.991,14.748,2.011,11.738,17.993,0,0,0.0,0.705,0.01,0.799,0.219,33,10,True
final_students_scores,FINA_0080,Y2,15.0,15.0,14.0,15.917,0.973,15.5,18.0,12,0,0.0,1.0,0.0,0.903,0.142,18,0,False
final_students_scores,FINA_0081,Y1,12.656,14.542,11.906,14.605,2.005,11.81,17.976,0,0,0.0,0.701,0.017,0.8,0.215,33,10,True
final_students_scores,FINA_0082,Y1,12.666,14.561,12.025,14.657,2.057,12.045,18.108,0,0,0.001,0.693,0.012,0.794,0.214,33,10,True
final_students_scores,FINA_0083,Y2,14.0,16.0,13.0,15.75,2.105,12.0,18.0,12,0,0.0,0.833,0.0,0.789,0.176,18,0,False
final_students_scores,FINA_0084,Y1,12.434,14.521,11.894,14.639,2.106,11.84,17.878,0,0,0.005,0.707,0.004,0.789,0.22,33,10,True
