quiz_id,quiz_file,raw_score,inferred_max_score,normalized_score,score_percent,submission_timestamp
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 18:27:53.285
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 18:29:33.972
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 18:29:42.424
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 18:39:51.422
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 18:39:54.667
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 18:40:11.546
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 18:44:47.728
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 18:47:16.510
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,6.0,10.0,0.6,60.0,2025-04-24 18:47:57.734
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-04-24 18:48:10.480
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 18:54:07.613
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,1.0,10.0,0.1,10.0,2025-04-24 18:56:31.768
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 19:06:04.785
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 19:10:33.301
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 19:13:18.577
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 19:13:32.366
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 19:16:42.117
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 19:17:31.342
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-04-24 19:17:53.053
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 19:20:45.956
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,6.0,10.0,0.6,60.0,2025-04-24 19:21:25.927
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 19:21:47.432
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 19:29:54.738
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,8.0,10.0,0.8,80.0,2025-04-24 19:31:46.924
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 19:37:10.701
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 19:40:23.476
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,8.0,10.0,0.8,80.0,2025-04-24 19:40:35.279
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,8.0,10.0,0.8,80.0,2025-04-24 19:40:48.478
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 19:41:45.600
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,8.0,10.0,0.8,80.0,2025-04-24 19:41:52.788
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 19:41:56.346
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,6.0,10.0,0.6,60.0,2025-04-24 19:44:20.281
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 19:49:06.952
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 19:50:06.015
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 19:50:46.430
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 19:54:56.791
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-04-24 19:55:15.573
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,8.0,10.0,0.8,80.0,2025-04-24 19:57:19.453
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 19:59:13.389
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,6.0,10.0,0.6,60.0,2025-04-24 19:59:30.939
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,8.0,10.0,0.8,80.0,2025-04-24 19:59:43.205
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:02:01.155
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,5.0,10.0,0.5,50.0,2025-04-24 20:02:43.462
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:03:59.052
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:04:02.686
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 20:04:08.604
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:05:50.670
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:06:01.117
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 20:06:35.366
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-04-24 20:07:40.906
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,8.0,10.0,0.8,80.0,2025-04-24 20:08:32.734
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 20:09:19.191
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:09:49.113
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:09:57.999
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:10:51.052
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:10:57.150
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:11:13.499
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:11:33.497
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:13:11.230
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:13:16.680
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 20:13:44.495
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:14:42.912
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:15:55.653
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:15:57.207
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,8.0,10.0,0.8,80.0,2025-04-24 20:16:13.559
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:17:25.888
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:17:40.098
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:18:40.207
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:18:44.541
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,6.0,10.0,0.6,60.0,2025-04-24 20:19:55.413
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:20:22.607
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:20:50.932
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:20:52.398
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:22:08.401
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,8.0,10.0,0.8,80.0,2025-04-24 20:22:42.698
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:23:54.520
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:23:57.149
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:25:09.344
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:26:03.115
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:26:35.428
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:26:50.846
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:27:34.269
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 20:27:36.876
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:29:22.823
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,6.0,10.0,0.6,60.0,2025-04-24 20:30:02.785
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,6.0,10.0,0.6,60.0,2025-04-24 20:30:21.088
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 20:30:30.707
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 20:30:32.292
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-04-24 20:30:45.778
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:30:52.141
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 20:30:59.931
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:31:47.459
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:31:52.769
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:31:54.912
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:31:57.492
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:32:09.125
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 20:32:25.090
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:32:29.632
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:32:35.701
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:33:50.291
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:33:57.822
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 20:34:05.705
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:34:07.784
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 20:34:33.706
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 20:34:36.811
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:34:58.334
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 20:36:14.477
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:36:29.608
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 20:36:30.393
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 20:37:13.458
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 20:38:21.315
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 20:38:53.513
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 20:40:18.527
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:40:39.479
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 20:41:04.864
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:41:12.724
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:41:31.537
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 20:41:49.434
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:42:05.684
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:42:11.566
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:42:22.721
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 20:42:22.889
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:42:23.013
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:42:33.607
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,8.0,10.0,0.8,80.0,2025-04-24 20:42:59.152
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 20:44:08.163
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:44:14.162
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,8.0,10.0,0.8,80.0,2025-04-24 20:45:00.611
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,8.0,10.0,0.8,80.0,2025-04-24 20:45:43.679
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:46:37.935
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,6.0,10.0,0.6,60.0,2025-04-24 20:46:50.246
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 20:46:54.757
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 20:47:06.572
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,6.0,10.0,0.6,60.0,2025-04-24 20:47:12.512
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:47:15.010
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 20:47:17.290
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 20:47:17.520
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:47:42.665
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,8.0,10.0,0.8,80.0,2025-04-24 20:47:43.271
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,8.0,10.0,0.8,80.0,2025-04-24 20:47:50.230
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-04-24 20:48:41.778
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:49:09.295
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:49:53.692
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 20:50:01.590
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 20:50:02.053
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,6.0,10.0,0.6,60.0,2025-04-24 20:50:34.546
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,8.0,10.0,0.8,80.0,2025-04-24 20:50:49.669
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,6.0,10.0,0.6,60.0,2025-04-24 20:51:01.714
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 20:51:22.407
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,4.0,10.0,0.4,40.0,2025-04-24 20:51:23.803
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 20:51:33.840
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 20:51:36.510
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 20:51:37.097
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 20:51:37.834
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,8.0,10.0,0.8,80.0,2025-04-24 20:51:42.745
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,8.0,10.0,0.8,80.0,2025-04-24 20:51:49.584
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,8.0,10.0,0.8,80.0,2025-04-24 20:51:58.590
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-04-24 20:52:53.127
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,6.0,10.0,0.6,60.0,2025-04-24 20:54:35.705
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:55:02.014
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,8.0,10.0,0.8,80.0,2025-04-24 20:55:42.098
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,3.0,10.0,0.3,30.0,2025-04-24 20:56:26.838
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,8.0,10.0,0.8,80.0,2025-04-24 20:56:27.549
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:56:32.804
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:56:37.240
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:56:40.119
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,8.0,10.0,0.8,80.0,2025-04-24 20:56:44.308
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:57:01.374
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,6.0,10.0,0.6,60.0,2025-04-24 20:57:21.009
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:57:40.668
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-04-24 20:58:10.292
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-04-24 20:58:12.219
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 20:58:53.301
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,4.0,10.0,0.4,40.0,2025-04-24 20:58:58.010
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:59:09.864
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,4.0,10.0,0.4,40.0,2025-04-24 20:59:26.345
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:59:35.461
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:59:45.843
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 20:59:57.657
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 21:00:06.564
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 21:06:33.886
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 21:13:17.377
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 21:17:33.634
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-24 21:44:58.465
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 21:54:26.093
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 21:54:34.410
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 22:51:21.681
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 22:51:45.275
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 22:51:45.515
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-24 22:57:41.315
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-25 00:33:56.932
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-04-25 08:26:26.779
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-04-25 14:47:50.656
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,6.0,10.0,0.6,60.0,2025-04-25 19:29:50.004
Q011,AI224— Quiz 10 (W25) (Responses).xlsx,8.0,10.0,0.8,80.0,2025-04-26 16:35:48.157
Q012,ITE Quiz 01 (F24) (Responses).xlsx,9.0,10.0,0.9,90.0,2024-10-15 21:14:36.727
Q012,ITE Quiz 01 (F24) (Responses).xlsx,10.0,10.0,1.0,100.0,2024-10-15 21:17:49.238
Q012,ITE Quiz 01 (F24) (Responses).xlsx,6.0,10.0,0.6,60.0,2024-10-15 21:27:52.107
Q012,ITE Quiz 01 (F24) (Responses).xlsx,10.0,10.0,1.0,100.0,2024-10-15 21:28:43.172
Q012,ITE Quiz 01 (F24) (Responses).xlsx,8.0,10.0,0.8,80.0,2024-10-15 21:36:51.323
Q012,ITE Quiz 01 (F24) (Responses).xlsx,8.0,10.0,0.8,80.0,2024-10-15 21:39:27.869
Q012,ITE Quiz 01 (F24) (Responses).xlsx,10.0,10.0,1.0,100.0,2024-10-15 21:47:22.864
Q012,ITE Quiz 01 (F24) (Responses).xlsx,8.0,10.0,0.8,80.0,2024-10-15 21:50:43.082
Q012,ITE Quiz 01 (F24) (Responses).xlsx,10.0,10.0,1.0,100.0,2024-10-15 21:57:44.932
Q012,ITE Quiz 01 (F24) (Responses).xlsx,9.0,10.0,0.9,90.0,2024-10-15 22:15:36.794
Q012,ITE Quiz 01 (F24) (Responses).xlsx,10.0,10.0,1.0,100.0,2024-10-15 22:27:30.229
Q012,ITE Quiz 01 (F24) (Responses).xlsx,9.0,10.0,0.9,90.0,2024-10-15 22:35:32.015
Q012,ITE Quiz 01 (F24) (Responses).xlsx,10.0,10.0,1.0,100.0,2024-10-15 22:45:05.480
Q012,ITE Quiz 01 (F24) (Responses).xlsx,9.0,10.0,0.9,90.0,2024-10-15 22:52:30.971
Q012,ITE Quiz 01 (F24) (Responses).xlsx,10.0,10.0,1.0,100.0,2024-10-15 23:06:46.857
Q012,ITE Quiz 01 (F24) (Responses).xlsx,10.0,10.0,1.0,100.0,2024-10-15 23:09:46.272
Q012,ITE Quiz 01 (F24) (Responses).xlsx,10.0,10.0,1.0,100.0,2024-10-15 23:09:47.513
Q012,ITE Quiz 01 (F24) (Responses).xlsx,10.0,10.0,1.0,100.0,2024-10-15 23:36:29.288
Q012,ITE Quiz 01 (F24) (Responses).xlsx,9.0,10.0,0.9,90.0,2024-10-16 00:23:21.353
Q012,ITE Quiz 01 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2024-10-16 00:25:59.127
Q012,ITE Quiz 01 (F24) (Responses).xlsx,10.0,10.0,1.0,100.0,2024-10-16 00:42:37.111
Q012,ITE Quiz 01 (F24) (Responses).xlsx,9.0,10.0,0.9,90.0,2024-10-16 02:07:23.082
Q012,ITE Quiz 01 (F24) (Responses).xlsx,10.0,10.0,1.0,100.0,2024-10-16 05:27:42.481
Q012,ITE Quiz 01 (F24) (Responses).xlsx,8.0,10.0,0.8,80.0,2024-10-16 05:56:35.317
Q012,ITE Quiz 01 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2024-10-16 06:12:18.085
Q012,ITE Quiz 01 (F24) (Responses).xlsx,6.0,10.0,0.6,60.0,2024-10-16 06:47:35.292
Q012,ITE Quiz 01 (F24) (Responses).xlsx,9.0,10.0,0.9,90.0,2024-10-16 06:52:46.843
Q012,ITE Quiz 01 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2024-10-16 08:14:50.681
Q012,ITE Quiz 01 (F24) (Responses).xlsx,9.0,10.0,0.9,90.0,2024-10-16 08:22:24.477
Q012,ITE Quiz 01 (F24) (Responses).xlsx,10.0,10.0,1.0,100.0,2024-10-16 09:32:17.987
Q012,ITE Quiz 01 (F24) (Responses).xlsx,10.0,10.0,1.0,100.0,2024-10-16 10:27:52.163
Q012,ITE Quiz 01 (F24) (Responses).xlsx,10.0,10.0,1.0,100.0,2024-10-16 10:45:57.324
Q012,ITE Quiz 01 (F24) (Responses).xlsx,8.0,10.0,0.8,80.0,2024-10-16 11:02:06.248
Q012,ITE Quiz 01 (F24) (Responses).xlsx,10.0,10.0,1.0,100.0,2024-10-16 11:43:36.414
Q012,ITE Quiz 01 (F24) (Responses).xlsx,10.0,10.0,1.0,100.0,2024-10-16 11:43:39.886
Q012,ITE Quiz 01 (F24) (Responses).xlsx,9.0,10.0,0.9,90.0,2024-10-16 13:41:52.068
Q012,ITE Quiz 01 (F24) (Responses).xlsx,8.0,10.0,0.8,80.0,2024-10-16 14:08:24.686
Q012,ITE Quiz 01 (F24) (Responses).xlsx,9.0,10.0,0.9,90.0,2024-10-16 15:14:18.075
