behavior_student_id,cluster_3,cluster_3_label,cluster_4,cluster_4_label,at_risk,behavioral_risk_score,wellbeing_score,engagement_score,distraction_risk_score
B0448,0,Engaged_Disciplined,2,HighPerformer,0,3.4056080491941336,4.802317207663754,7.777777777777778,4.122990623750816
B0449,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.280087289476003,5.723862883176688,4.645809826512653,9.434794444228691
B0450,0,Engaged_Disciplined,2,HighPerformer,0,3.3052280601375736,6.288879073155425,7.289840725219557,4.857407853556363
B0451,0,Engaged_Disciplined,2,HighPerformer,0,3.370845390068505,6.528868815328052,6.911111111111111,4.149135249778796
B0452,0,Engaged_Disciplined,0,Moderate_LowStress,0,4.2748199192693495,6.638501232096079,7.008463338073704,7.913944493666396
B0453,0,Engaged_Disciplined,2,HighPerformer,0,3.185827481226005,7.279449759835797,5.377777777777777,3.576427414484756
B0454,1,Disengaged_AtRisk,0,Moderate_LowStress,1,4.937534618073688,4.546118630336876,5.010784903173475,5.896265731872475
B0455,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.421026440132137,6.099649253490667,6.174066195445029,5.737751060162377
B0456,0,Engaged_Disciplined,2,HighPerformer,0,3.7417980682842,6.409218824434778,7.777777777777778,6.276032640236311
B0457,0,Engaged_Disciplined,2,HighPerformer,0,4.233138773429499,5.874614780649415,7.111111111111111,6.453203941608405
B0458,2,HighDistraction_Burnout,1,HighStress,1,5.3492438669315625,3.6798727586766447,4.977777777777778,6.470600555916002
B0459,0,Engaged_Disciplined,2,HighPerformer,0,4.762648676559879,4.410053656374918,7.177777777777778,6.960436871667191
B0460,0,Engaged_Disciplined,2,HighPerformer,0,3.2591838014216594,5.787893233678143,7.777777777777778,3.999984863878189
B0461,0,Engaged_Disciplined,2,HighPerformer,0,3.74070558610244,6.824592816662023,6.911111111111111,5.743444835515298
B0462,1,Disengaged_AtRisk,0,Moderate_LowStress,0,3.918846075280092,5.970572316904294,5.890861669932161,5.290932751337678
B0463,1,Disengaged_AtRisk,0,Moderate_LowStress,0,3.934726565323937,6.7164734119993,4.751950969646153,3.3506253253410603
B0464,0,Engaged_Disciplined,2,HighPerformer,0,3.643799139046393,6.808870895329572,6.511111111111111,6.696952741692172
B0465,0,Engaged_Disciplined,2,HighPerformer,0,3.699787654631897,5.676440108786347,6.163392965467356,4.014271714538561
B0466,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.253281046411589,6.165614725643791,4.511111111111111,4.442972967530013
B0467,0,Engaged_Disciplined,2,HighPerformer,0,3.744965561796656,5.873211896169876,5.2318063011021465,3.5795228236926238
B0468,0,Engaged_Disciplined,2,HighPerformer,0,4.32382385111204,5.436405962702978,6.977777777777778,6.956760337469515
B0469,0,Engaged_Disciplined,2,HighPerformer,0,4.222420532089815,4.182415133692593,6.17014461474267,4.878724903533037
B0470,0,Engaged_Disciplined,2,HighPerformer,0,3.889322587205146,4.426455264533208,7.5777777777777775,4.606814444038211
B0471,1,Disengaged_AtRisk,0,Moderate_LowStress,1,5.285656614246567,3.843885914327632,2.946384266473129,5.421673820652555
B0472,0,Engaged_Disciplined,2,HighPerformer,0,4.210937126454833,5.440804235263964,4.911111111111111,4.363824699247196
B0473,1,Disengaged_AtRisk,0,Moderate_LowStress,1,5.2573988640556255,3.8,3.765203499386237,5.034798955608743
B0474,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.589662961806901,3.879804158472026,6.508656682004141,5.283073519398178
B0475,0,Engaged_Disciplined,2,HighPerformer,0,3.271211820926385,6.029278953572033,7.111111111111111,4.3910931391030905
B0476,0,Engaged_Disciplined,2,HighPerformer,0,3.326558824562836,6.2171057622322,5.377777777777777,3.504539990707761
B0477,1,Disengaged_AtRisk,0,Moderate_LowStress,0,3.903552540258725,5.122122110465054,5.661493411079386,3.902250104672352
B0478,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.680247638930066,4.568165660843292,4.557527155661074,5.4003165043932855
B0479,0,Engaged_Disciplined,2,HighPerformer,0,4.319425661625148,5.971200683244262,5.5777777777777775,6.660921244171485
B0480,2,HighDistraction_Burnout,1,HighStress,1,4.965044021150438,4.156861375228689,5.133800963572806,5.662210698448984
B0481,0,Engaged_Disciplined,2,HighPerformer,0,3.298252190648417,5.585490010384705,7.377777777777777,3.11337455283309
B0482,0,Engaged_Disciplined,2,HighPerformer,0,4.25717078297804,4.3,5.382803673098318,4.131486805010479
B0483,0,Engaged_Disciplined,2,HighPerformer,0,4.2757617543907145,6.025665151210585,6.911111111111111,6.844956310126674
B0484,1,Disengaged_AtRisk,0,Moderate_LowStress,1,5.85580984966872,3.8,2.8435305502603083,6.426769948935192
B0485,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.156231062625306,5.626200282157606,4.891298923518769,4.187663512609122
B0486,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.662447593750761,5.265975002773482,3.206056070924974,3.935016449256196
B0487,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.44795481792042,4.893028539058363,5.111111111111111,4.934564629662826
B0488,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.62370734292945,6.000039248637897,3.6931940953541353,8.748070565437413
B0489,0,Engaged_Disciplined,2,HighPerformer,0,3.3814812175206104,7.178036857180225,6.71111111111111,4.450680209809821
B0490,1,Disengaged_AtRisk,0,Moderate_LowStress,1,4.903928347062399,3.8,2.863441974054211,3.039155362303806
B0491,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.341245761751981,4.36181679054792,5.274826990561061,4.273990186226486
B0492,0,Engaged_Disciplined,2,HighPerformer,0,2.963753801723501,6.186132155373991,5.958997673781019,1.47737146712381
B0493,2,HighDistraction_Burnout,3,DigitalDistracted,0,4.5877630367292825,6.3867154707158,6.311111111111111,7.686221822887202
B0494,0,Engaged_Disciplined,2,HighPerformer,0,3.639145358126644,5.598675244424635,6.442292236432069,4.117283962248207
B0495,0,Engaged_Disciplined,2,HighPerformer,0,3.2118292322533124,5.884948694356172,6.308921045753107,3.338176407993764
B0496,0,Engaged_Disciplined,2,HighPerformer,0,4.156875093210883,4.502324142570815,6.250814611554113,4.361103955482622
B0497,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.132984786668455,5.551505004325061,4.2927537163421485,4.526498868206042
B0498,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.296805225585106,4.783723272131152,3.695734962118263,7.263423791016072
B0499,2,HighDistraction_Burnout,3,DigitalDistracted,0,4.527655874962598,5.455501968045861,5.726569925730895,7.983795787236323
B0500,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.066274553541846,6.95,4.71111111111111,9.236209325278493
B0501,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.073963376107709,4.081554928947669,5.485351210681769,2.999070629849812
B0502,0,Engaged_Disciplined,2,HighPerformer,0,4.2246847655000925,6.502202862943311,5.848725089149479,6.950107586681822
B0503,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.256551981820831,6.138528272942479,3.0329965929179097,7.505438447732206
B0504,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.212564298339736,5.223463435960968,4.390853890932139,3.269267207444245
B0505,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.5740078622782985,4.803169701913063,4.071699237584999,3.731534328993871
B0506,0,Engaged_Disciplined,2,HighPerformer,0,3.5462850009954616,6.95,6.603366514790264,5.288506518772111
B0507,0,Engaged_Disciplined,2,HighPerformer,0,3.99551750376321,4.876465802680428,6.4424470586787965,4.1162760369481495
B0508,0,Engaged_Disciplined,2,HighPerformer,0,3.750942129500972,5.223031887376052,7.111111111111111,4.942517893966258
B0509,0,Engaged_Disciplined,2,HighPerformer,0,3.583040672621293,6.284034927674106,5.177777777777778,3.290782381471875
B0510,2,HighDistraction_Burnout,3,DigitalDistracted,1,6.4136075424539,4.328574765506633,3.969174636312016,9.137894524735575
B0511,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.22996435815181,6.011930069154231,3.898404572896117,7.872578088488437
B0512,2,HighDistraction_Burnout,0,Moderate_LowStress,1,5.241023877605644,4.096731130712227,5.777777777777778,6.377950645055028
B0513,2,HighDistraction_Burnout,3,DigitalDistracted,0,4.468280108462574,5.734218878967574,5.940454981169109,7.734638069780496
B0514,0,Engaged_Disciplined,2,HighPerformer,0,4.459230298994897,5.696828228994678,5.177777777777778,6.170892848550981
B0515,0,Engaged_Disciplined,2,HighPerformer,0,2.858779990208281,6.803012234959595,7.177777777777778,3.416512420562415
B0516,0,Engaged_Disciplined,2,HighPerformer,0,4.3621442338627725,5.771985251712423,7.111111111111111,6.286070348617111
B0517,0,Engaged_Disciplined,2,HighPerformer,0,4.107431881945221,5.571916056904953,5.5777777777777775,5.893804573844607
B0518,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.32952906121028,5.300979689717514,7.111111111111111,9.510402983613249
B0519,2,HighDistraction_Burnout,3,DigitalDistracted,0,4.706985538111611,6.100257477349791,5.814552851810719,7.642803977076911
B0520,0,Engaged_Disciplined,2,HighPerformer,0,3.6677889961997656,6.597931217977784,4.64749608989043,3.3161695362628345
B0521,0,Engaged_Disciplined,2,HighPerformer,0,3.975719034199614,6.009879851883319,5.377777777777777,4.892509736836216
B0522,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.232068192712132,5.528780265982834,4.021690565093943,7.824499655121868
B0523,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.543312550835909,4.7435706221777165,5.618382757041682,4.763917706998574
B0524,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.123149676177522,3.8,5.316905227085014,7.169503931795106
B0525,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.530186169701608,6.594711981443981,3.1163148164596217,4.99071387299883
B0526,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.432884979355608,6.819156348304431,3.5814156092351475,6.295943144622896
B0527,0,Engaged_Disciplined,2,HighPerformer,0,2.8996316980212926,6.076186341508024,6.71111111111111,2.721061513005912
B0528,0,Engaged_Disciplined,2,HighPerformer,0,4.417903130788934,5.09321389205626,4.911111111111111,5.094580304734357
B0529,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.169931545976452,5.696460615727113,3.366181273515864,4.881660196294204
B0530,0,Engaged_Disciplined,2,HighPerformer,0,3.6169341657764233,6.708166148531125,5.8715028430709815,5.509038884414025
B0531,1,Disengaged_AtRisk,0,Moderate_LowStress,1,5.111295152428805,5.023475624435148,2.673854146078526,5.387205505115921
B0532,0,Engaged_Disciplined,2,HighPerformer,0,4.1669241518286455,4.792605178278496,6.443023342173923,4.541846163422701
B0533,0,Engaged_Disciplined,2,HighPerformer,0,3.575029417873298,6.077260823456559,5.723913155047308,3.3167438146883703
B0534,0,Engaged_Disciplined,2,HighPerformer,0,3.693392346356767,6.103570074829412,7.527027469652744,5.624880944875106
B0535,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.409767932202867,5.736644281604129,4.572578789261911,4.775623655998336
B0536,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.05294934478949,5.321650273405884,5.177777777777778,7.935555485022799
B0537,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.940070917389748,4.161143993555962,5.111111111111111,8.904767572937256
B0538,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.34603216668522,6.249841283965893,4.251612043086994,5.4555502505869455
B0539,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.349044535756272,3.5000000000000004,5.355053627004867,4.551231770029957
B0540,0,Engaged_Disciplined,2,HighPerformer,0,3.987374856568548,4.660713409363399,6.451614159212816,4.073969676723086
B0541,2,HighDistraction_Burnout,3,DigitalDistracted,1,4.851680851392519,4.77870807589066,6.136477160812552,7.91765025745142
B0542,0,Engaged_Disciplined,2,HighPerformer,0,3.8373160028019626,7.148716508758233,5.1728429184854665,5.180566740203197
B0543,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.706933024506773,4.275997882717812,3.998357214480551,8.277286771769019
B0544,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.231891479055413,7.093571680348587,5.10717542752465,6.307027360164607
B0545,0,Engaged_Disciplined,2,HighPerformer,0,4.2417685287687945,6.873852386525875,4.911111111111111,6.206808090017336
B0546,0,Engaged_Disciplined,0,Moderate_LowStress,0,4.207967644875355,5.972840417701948,6.201810240956739,6.521089321700497
B0547,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.353199969012637,4.907324819031905,5.9121052492111374,5.133694908099973
B0548,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.068792236077647,4.491514388699105,5.5258055023289625,3.91079171307848
B0549,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.785703129581289,4.607385221309719,3.643992125095701,4.315666908992519
B0550,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.149465643809987,6.334540130246346,4.747796716672566,5.507107448208128
B0551,0,Engaged_Disciplined,2,HighPerformer,0,3.5967981634595434,5.447783096754638,6.311111111111111,4.035643481054852
B0552,0,Engaged_Disciplined,2,HighPerformer,0,3.867944022348534,5.564902406225275,4.817007689802199,4.166666666666666
B0553,0,Engaged_Disciplined,2,HighPerformer,0,3.993095205000758,5.703663437397049,6.4165563884538415,6.033333333333333
B0554,0,Engaged_Disciplined,2,HighPerformer,0,3.9645356497893993,5.014752180386336,6.134154784378802,4.25
B0555,0,Engaged_Disciplined,2,HighPerformer,0,3.6626378322572415,5.618032892080712,6.081142533807514,2.833333333333333
B0556,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.33549555220184,4.634680104711921,4.011401665538333,7.875
B0557,2,HighDistraction_Burnout,1,HighStress,1,5.112471595522128,4.4080958472741125,5.020398601182558,7.0
B0558,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.691151566298328,3.3672029454892742,6.608083533552893,9.333333333333334
B0559,0,Engaged_Disciplined,2,HighPerformer,0,4.041507938537529,4.85,6.480634912516551,5.666666666666666
B0560,0,Engaged_Disciplined,2,HighPerformer,0,3.622299824770826,5.314731894863579,6.9231224270804,4.75
B0561,0,Engaged_Disciplined,2,HighPerformer,0,2.819657068968786,6.1997003560232455,7.456731296896962,3.375
B0562,0,Engaged_Disciplined,2,HighPerformer,0,4.124961375236435,6.876005539264834,5.848947851936461,7.0
B0563,0,Engaged_Disciplined,2,HighPerformer,0,3.8813192160552847,5.414007476816677,4.837914163598848,3.5
B0564,0,Engaged_Disciplined,2,HighPerformer,0,4.16524355404119,5.007906599829247,7.929537864040147,7.0
B0565,0,Engaged_Disciplined,2,HighPerformer,0,3.8009120395956497,5.9761840886548985,4.59159760189819,4.166666666666666
B0566,0,Engaged_Disciplined,2,HighPerformer,0,3.903458300638284,5.900694374550548,6.995333547986206,4.25
B0567,2,HighDistraction_Burnout,1,HighStress,1,5.139111986453051,5.159263727626361,4.792435581036164,6.5
B0568,2,HighDistraction_Burnout,1,HighStress,0,4.713395241270762,4.790248163754273,6.7181212384118245,7.0
B0569,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.278398955510995,4.883702560364004,4.992627772185886,7.166666666666666
B0570,0,Engaged_Disciplined,2,HighPerformer,0,3.434186312155845,5.7755367945322895,6.859277264604538,4.166666666666666
B0571,0,Engaged_Disciplined,1,HighStress,0,4.502759692923407,4.439606052311147,4.774767298866332,4.833333333333334
B0572,2,HighDistraction_Burnout,3,DigitalDistracted,0,4.632825763631718,5.386533395034923,5.961523538097885,7.916666666666666
B0573,0,Engaged_Disciplined,2,HighPerformer,0,3.5425961172233937,6.42685974935656,6.829050498545217,4.791666666666666
B0574,2,HighDistraction_Burnout,1,HighStress,1,5.2304607566715005,4.1429085888727775,4.2,6.333333333333334
B0575,2,HighDistraction_Burnout,3,DigitalDistracted,0,4.482241383146612,6.247947961185997,6.306830247323686,9.333333333333334
B0576,0,Engaged_Disciplined,2,HighPerformer,0,3.51374029190598,7.0679242772415005,5.48352969968628,4.5
B0577,0,Engaged_Disciplined,2,HighPerformer,0,3.812699889022349,6.138097476688883,4.926816805217279,4.583333333333334
B0578,0,Engaged_Disciplined,1,HighStress,0,4.621200500092901,3.4107345411397483,5.722316550260698,5.5
B0579,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.4158676419507215,4.7544944742074895,5.7878027298147945,4.916666666666666
B0580,0,Engaged_Disciplined,1,HighStress,0,3.5607198789811854,4.754901151907615,6.494572435119452,3.083333333333333
B0581,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.390014008595083,4.110340045537053,5.714202577641871,7.166666666666666
B0582,0,Engaged_Disciplined,2,HighPerformer,0,3.678626986122553,4.600370496516308,6.615047459690221,3.25
B0583,0,Engaged_Disciplined,1,HighStress,0,4.481338372312468,3.3697365937597787,6.224295931571725,4.833333333333334
B0584,0,Engaged_Disciplined,1,HighStress,0,4.380135979518196,4.917405253033176,4.455236444954072,4.916666666666666
B0585,2,HighDistraction_Burnout,1,HighStress,0,4.773299970339751,4.45,7.261800118640997,7.375
B0586,1,Disengaged_AtRisk,1,HighStress,0,4.822215996455351,5.053774603238682,2.606606490292179,5.0
B0587,2,HighDistraction_Burnout,1,HighStress,1,5.0892035645933165,5.002654784688944,3.8,6.0
B0588,0,Engaged_Disciplined,2,HighPerformer,0,3.741048356403648,7.510146895628932,4.700296966297357,4.916666666666666
B0589,0,Engaged_Disciplined,2,HighPerformer,0,4.045437582919169,4.069121903951155,6.8353033835819375,5.5
B0590,0,Engaged_Disciplined,1,HighStress,0,3.663727192815801,3.1500000000000004,6.406757895403462,2.041666666666667
B0591,0,Engaged_Disciplined,2,HighPerformer,0,3.326484229818341,5.1000000000000005,7.165729747393302,3.7916666666666665
B0592,0,Engaged_Disciplined,2,HighPerformer,0,3.694854707108609,5.275092658679261,7.590469981150449,5.5
B0593,2,HighDistraction_Burnout,1,HighStress,0,4.5818558316648765,4.360024726433879,6.827213668286506,5.666666666666666
B0594,0,Engaged_Disciplined,2,HighPerformer,0,3.3258201931467943,5.70165890064466,6.714728546639231,3.5
B0595,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.337716174179785,4.292060095774865,6.451996521684359,7.833333333333334
B0596,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.186508470547285,4.778058817482555,6.42362887016513,8.583333333333334
B0597,0,Engaged_Disciplined,2,HighPerformer,0,4.236657546867897,5.292232287545766,5.956024400806829,5.333333333333334
B0598,0,Engaged_Disciplined,2,HighPerformer,0,3.3198077674963185,6.699999999999999,7.134102263348062,5.333333333333334
B0599,0,Engaged_Disciplined,2,HighPerformer,0,4.300762892217306,4.602539583924723,7.990567597087776,7.916666666666666
B0600,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.65469840341595,5.269640865775581,5.137637347405504,10.0
B0601,2,HighDistraction_Burnout,3,DigitalDistracted,0,4.746501669652904,4.802553623061484,5.000928973714606,7.75
B0602,0,Engaged_Disciplined,2,HighPerformer,0,2.7373204035685084,7.307503052076844,7.20838138990042,3.166666666666667
B0603,2,HighDistraction_Burnout,1,HighStress,0,4.721380004585388,5.0911210503337445,4.5884680545912895,5.583333333333334
B0604,0,Engaged_Disciplined,1,HighStress,0,4.270984971706972,4.4,6.79272677983878,4.916666666666666
B0605,2,HighDistraction_Burnout,1,HighStress,1,5.047693412364249,4.40266176814749,6.596032228766016,7.75
B0606,0,Engaged_Disciplined,2,HighPerformer,0,3.857687128856068,6.622615173577825,5.478779942949005,3.4166666666666665
B0607,0,Engaged_Disciplined,2,HighPerformer,0,3.897833129522644,6.786785040755818,4.147858766335775,5.083333333333333
B0608,2,HighDistraction_Burnout,1,HighStress,1,5.398849350751839,2.643705359415477,4.592156165694069,6.0
B0609,1,Disengaged_AtRisk,1,HighStress,0,4.636268045933439,4.221539543612527,4.379080363931216,3.75
B0610,0,Engaged_Disciplined,2,HighPerformer,0,3.907523971709745,5.644427468920632,4.806591150456262,4.25
B0611,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.464463838744285,6.185145923605339,3.679969536696456,10.0
B0612,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.31337143607674,4.935238200737845,5.197561748140959,9.333333333333334
B0613,2,HighDistraction_Burnout,1,HighStress,1,5.460510019573505,3.3936703051253536,3.8222222222222224,5.416666666666667
B0614,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.234097882548872,4.276913148158847,5.791312692013898,8.5
B0615,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.228734354323378,3.1016112880123634,8.163129037091652,8.0
B0616,0,Engaged_Disciplined,2,HighPerformer,0,3.220659155611959,4.7,7.737363377552165,2.5
B0617,2,HighDistraction_Burnout,1,HighStress,1,5.385395293329663,3.0,5.01841882668135,6.0
B0618,2,HighDistraction_Burnout,3,DigitalDistracted,1,6.008649138967256,6.25,2.785403444130978,10.0
B0619,2,HighDistraction_Burnout,1,HighStress,0,4.731723038103294,4.699999999999999,5.06644118092016,6.833333333333334
B0620,0,Engaged_Disciplined,1,HighStress,0,4.271768005938394,4.4,5.282927976246423,5.25
B0621,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.0229653588886976,4.9,6.1981385644452125,8.25
B0622,0,Engaged_Disciplined,1,HighStress,0,4.293066396803733,3.0,7.011067746118402,4.583333333333334
B0623,0,Engaged_Disciplined,2,HighPerformer,0,2.811620545866352,5.2,8.623517816534592,2.75
B0624,2,HighDistraction_Burnout,3,DigitalDistracted,1,6.404756914279136,4.45,3.624305676216788,8.583333333333334
B0625,0,Engaged_Disciplined,2,HighPerformer,0,2.931416636958687,6.4,6.412666785498582,2.458333333333333
B0626,1,Disengaged_AtRisk,0,Moderate_LowStress,0,3.72956330851836,7.85,2.8317467659265603,3.25
B0627,2,HighDistraction_Burnout,3,DigitalDistracted,0,4.612407994746934,5.0,7.000368021012266,8.25
B0628,2,HighDistraction_Burnout,3,DigitalDistracted,1,4.91507560548984,4.5,6.02969757804064,7.25
B0629,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.641873121840754,4.4,4.412507512636986,6.5
B0630,0,Engaged_Disciplined,2,HighPerformer,0,3.867734330907555,6.75,7.942396009703114,7.833333333333334
B0631,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.050000000000001,5.05,6.0,8.5
B0632,2,HighDistraction_Burnout,3,DigitalDistracted,0,4.695558079943103,4.6,7.041101013560925,7.583333333333334
B0633,2,HighDistraction_Burnout,3,DigitalDistracted,1,6.259043875483819,4.75,2.2504911647313883,8.666666666666666
B0634,1,Disengaged_AtRisk,1,HighStress,1,5.344608308711004,2.3000000000000003,3.868233431822648,4.166666666666666
B0635,0,Engaged_Disciplined,2,HighPerformer,0,3.749674961370354,8.55,5.824633487851916,7.083333333333334
B0636,2,HighDistraction_Burnout,3,DigitalDistracted,0,4.583525798610063,5.25,5.292563472226416,6.166666666666667
B0637,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.703548520871996,4.8,3.2858059165120146,8.5
B0638,2,HighDistraction_Burnout,1,HighStress,1,5.038324613849171,4.05,4.413368211269983,5.666666666666666
B0639,0,Engaged_Disciplined,2,HighPerformer,0,3.570880551581719,6.700000000000001,4.824811127006459,3.7083333333333335
B0640,0,Engaged_Disciplined,2,HighPerformer,0,4.002096268061441,5.0,6.851614927754236,5.5
B0641,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.844143215517094,5.25,4.003427137931625,10.0
B0642,0,Engaged_Disciplined,2,HighPerformer,0,4.370197116331498,5.5,5.469211534674007,6.75
B0643,0,Engaged_Disciplined,2,HighPerformer,0,3.3622643358336672,3.3,8.317609323331997,3.166666666666667
B0644,0,Engaged_Disciplined,2,HighPerformer,0,2.641923838182435,8.6,5.888971313936926,3.4166666666666665
B0645,2,HighDistraction_Burnout,3,DigitalDistracted,1,6.325638891820006,3.8,2.404111099386641,8.666666666666666
B0646,0,Engaged_Disciplined,2,HighPerformer,0,4.188475433702238,4.7,6.846098265191049,5.0
B0647,2,HighDistraction_Burnout,1,HighStress,1,5.7075,4.0,2.8000000000000003,6.75
B0648,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.303508951842411,5.2,3.8159641926303536,7.75
B0649,0,Engaged_Disciplined,2,HighPerformer,0,3.636677849995097,6.0,6.599955266686278,4.666666666666667
B0650,2,HighDistraction_Burnout,1,HighStress,1,4.945425645782571,4.1,4.648297416869718,5.75
B0651,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.16006002271655,5.25,5.479759909133802,4.5
B0652,0,Engaged_Disciplined,2,HighPerformer,0,3.889434253359315,4.85,7.312262986562741,5.25
B0653,2,HighDistraction_Burnout,1,HighStress,1,4.987906492926967,3.25,4.765040694958799,5.416666666666667
B0654,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.71456307717226,3.3000000000000003,5.0684143579776295,3.166666666666667
B0655,0,Engaged_Disciplined,2,HighPerformer,0,3.480516627502414,6.0,7.047933489990343,4.25
B0656,2,HighDistraction_Burnout,1,HighStress,1,4.860024017404675,2.0500000000000003,6.8032372637146326,5.583333333333334
B0657,0,Engaged_Disciplined,2,HighPerformer,0,3.852123917801399,6.6000000000000005,6.014837662127739,5.583333333333334
B0658,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.535526554217192,5.15,4.217893783131231,7.5
B0659,0,Engaged_Disciplined,2,HighPerformer,0,3.837738757120027,3.9,7.742378304853226,4.333333333333333
B0660,0,Engaged_Disciplined,1,HighStress,0,3.92185877681361,5.6000000000000005,4.375898226078894,3.583333333333333
B0661,0,Engaged_Disciplined,2,HighPerformer,0,3.6849389355304014,4.0,7.920244257878389,4.5
B0662,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.364697615185343,7.75,3.2445428725919614,6.083333333333334
B0663,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.005764813437326,4.750000000000001,6.000274079584033,7.083333333333334
B0664,0,Engaged_Disciplined,1,HighStress,0,4.272500000000001,3.85,6.533333333333333,4.083333333333334
B0665,2,HighDistraction_Burnout,1,HighStress,1,6.06876789562642,2.6500000000000004,4.524928417494321,7.5
B0666,2,HighDistraction_Burnout,1,HighStress,1,5.686595625289661,3.05,4.036950832174688,7.083333333333334
B0667,0,Engaged_Disciplined,1,HighStress,0,4.220211059748891,2.35,7.7424890943377696,4.083333333333334
B0668,0,Engaged_Disciplined,2,HighPerformer,0,2.930568236181735,6.55,6.261060388606391,2.083333333333333
B0669,2,HighDistraction_Burnout,1,HighStress,1,5.730321405352674,4.15,3.4187143785893044,7.0
B0670,2,HighDistraction_Burnout,1,HighStress,1,5.225194137832352,3.45,6.77589011533726,7.416666666666666
B0671,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.350152917772207,5.85,5.859388328911171,5.0
B0672,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.236055969661442,6.15,5.012442788020897,5.416666666666667
B0673,2,HighDistraction_Burnout,3,DigitalDistracted,1,4.909107135800967,5.5,4.880238123462801,7.916666666666666
B0674,2,HighDistraction_Burnout,3,DigitalDistracted,1,6.713652920312214,2.35,4.0053883187511445,10.0
B0675,2,HighDistraction_Burnout,3,DigitalDistracted,1,4.919218268709528,6.35,4.988126925161885,8.125
B0676,0,Engaged_Disciplined,2,HighPerformer,0,4.238976739720978,4.250000000000001,6.410759707782753,5.666666666666666
B0677,1,Disengaged_AtRisk,1,HighStress,0,4.733472222222223,3.4000000000000004,4.2444444444444445,4.458333333333334
B0678,1,Disengaged_AtRisk,0,Moderate_LowStress,0,3.9915674269125785,4.3,5.403730292349684,3.25
B0679,2,HighDistraction_Burnout,1,HighStress,1,4.925807471901806,2.35,7.053436779059442,5.416666666666667
B0680,2,HighDistraction_Burnout,1,HighStress,1,4.972956026501342,2.6500000000000004,7.504842560661293,6.416666666666666
B0681,0,Engaged_Disciplined,1,HighStress,0,3.908150903230896,3.05,6.997396387076416,3.25
